customer_id,age,gender,marital_status,city_tier,occupation,life_stage,annual_income,relationship_tenure_months,segment,fd_balance,fd_count,fd_avg_tenor_months,rd_balance,sb_balance,aqb,balance_gt_10l_flag,num_products,num_accounts,has_demat,demat_balance,has_loan,loan_outstanding,debit_txn_count_12m,credit_txn_count_12m,debit_txn_value_12m,credit_txn_value_12m,avg_monthly_txn_count,digital_txn_ratio,cibil_score,delinquency_flag,complaint_count_12m,nrv_12m,holds_3p_insurance,holds_wealth_product,has_real_feedback,feedback_channel,feedback_text,feedback_sentiment,feedback_signal,feedback_date,is_fd_base,is_eligible,cross_sell_flag,cross_sell_product,propensity_score
CUST-106284,51,F,Married,Tier-1,Business,Peak-Earner,1488000,36,Classic,5546800,3,18,114200,838600,690500,1,5,5,0,0,0,0,381,241,3352700,4263900,28.99,0.721,900,0,1,1930500,0,0,1,InboundCall,Wanted to know how to generate regular income after retiring next year.,positive,retirement_intent,2025-11-07,1,1,1,Retirement-Pension,0.954
CUST-106285,23,F,Single,Tier-1,Business,Young-Earner,521000,217,Classic,78300,1,60,0,8000,6000,0,3,2,0,0,1,2256700,191,94,1007900,2232100,16.26,0.787,661,0,0,25500,1,0,0,,,,,,0,0,0,,0.01
CUST-106286,42,M,Married,Tier-1,Self-Employed,Peak-Earner,1399800,93,Preferred,136900,1,60,0,8000,6000,0,3,2,0,0,1,1311800,238,130,685800,2693200,17.16,0.563,655,0,0,41900,0,0,0,,,,,,0,0,0,,0.01
CUST-106287,54,F,Single,Tier-1,Salaried,Pre-Retiree,1325000,238,Preferred,401300,1,18,0,241900,134900,0,3,2,0,0,1,1904700,196,141,2142500,3366900,15.91,0.344,726,0,0,221200,0,1,0,,,,,,0,0,0,,0.01
CUST-106288,37,M,Married,Tier-3,Self-Employed,Family-Builder,885100,49,Classic,3147400,2,60,94300,171700,179500,1,6,5,1,170700,1,1196100,179,110,825500,645900,13.39,0.899,697,0,1,1018300,1,0,0,,,,,,1,0,0,,0.01
CUST-106289,35,M,Married,Tier-3,Business,Family-Builder,895400,27,Preferred,669800,1,24,0,311100,249600,0,4,3,1,1078800,1,602200,98,44,949000,778800,7.77,0.565,739,0,0,705100,0,0,0,,,,,,0,0,0,,0.01
CUST-106290,50,F,Married,Tier-1,Professional,Peak-Earner,649600,53,Classic,1480300,1,24,119200,35500,20600,1,3,3,0,0,0,0,143,114,1325500,2898200,11.54,0.776,861,0,0,430500,0,0,0,,,,,,1,1,1,Term-Life,0.7715
CUST-106291,64,F,Married,Tier-2,Retired,Retiree,1200500,173,Imperia,6370800,4,24,235500,1064200,1086800,1,6,6,0,0,0,0,212,137,948800,1178400,19.88,0.66,633,1,2,2262700,0,0,0,,,,,,1,0,0,,0.01
CUST-106292,44,M,Married,Tier-1,Professional,Peak-Earner,1376300,177,Classic,2156600,2,36,297400,570800,626200,1,5,5,1,717400,0,0,366,224,882600,2172200,28.95,0.618,745,0,2,1111800,1,0,0,,,,,,1,0,0,,0.01
CUST-106293,65,F,Married,Tier-2,Retired,Retiree,574200,104,Classic,855700,1,18,253100,23100,25000,0,3,3,0,0,0,0,147,83,499400,1571100,15.52,0.952,830,0,0,250000,0,1,0,,,,,,0,0,0,,0.01
CUST-106294,36,F,Single,Tier-2,Professional,Family-Builder,759500,52,Classic,2306100,2,24,0,371300,376400,1,4,4,1,1178800,0,0,293,153,1322200,3620500,28.12,0.643,821,0,3,1225400,0,0,0,,,,,,1,1,0,,0.3108
CUST-106295,36,F,Married,Tier-3,Self-Employed,Family-Builder,809000,103,Classic,766500,2,60,0,86600,95500,0,3,3,0,0,0,0,210,138,1655100,3402000,18.62,0.66,616,1,0,253600,0,0,0,,,,,,0,0,0,,0.01
CUST-106296,65,F,Single,Tier-3,Retired,Retiree,618100,141,Preferred,923300,2,36,0,96200,101500,0,3,3,0,0,0,0,305,133,3303800,2669300,22.28,0.416,896,0,0,301800,0,0,0,,,,,,0,0,0,,0.01
CUST-106297,44,M,Married,Tier-1,Professional,Peak-Earner,1648200,125,Classic,766700,1,60,39600,459700,372300,0,5,4,1,1961700,1,3665000,167,89,1350300,2253700,14.04,0.99,756,0,0,1108100,0,0,0,,,,,,0,0,0,,0.01
CUST-106298,57,F,Married,Tier-1,Business,Pre-Retiree,469800,60,Classic,3671300,2,12,406900,582700,463000,1,5,4,0,0,1,4789800,142,50,331400,342500,14.49,0.906,707,0,0,1290200,0,0,0,,,,,,1,1,0,,0.6134
CUST-106299,29,M,Single,Tier-1,Self-Employed,Young-Earner,1393300,114,Classic,248000,2,36,0,8000,6900,0,3,3,0,0,0,0,97,76,624500,1000400,7.74,0.55,691,0,0,73000,0,0,0,,,,,,0,0,0,,0.01
CUST-106300,49,M,Married,Tier-2,Professional,Peak-Earner,749000,18,Preferred,3470500,3,60,200800,373400,276200,1,5,5,0,0,0,0,120,43,1289500,1113500,12.68,0.884,788,0,0,1139800,0,0,0,,,,,,1,1,0,,0.6951
CUST-106301,41,F,Married,Tier-3,Salaried,Family-Builder,855100,206,Classic,864700,1,60,0,339800,364000,0,4,3,1,550800,1,1516300,275,195,1538300,4064500,27.97,0.664,794,0,0,587800,0,0,0,,,,,,0,0,0,,0.01
CUST-106302,32,M,Married,Tier-2,Self-Employed,Family-Builder,430300,19,Classic,455100,1,18,377600,358000,246700,0,4,4,1,1071900,0,0,143,56,1025600,1188300,13.47,0.45,746,0,0,663700,0,0,0,,,,,,0,0,0,,0.01
CUST-106303,57,F,Married,Tier-3,Salaried,Pre-Retiree,684200,175,Classic,3748100,3,18,0,733300,837400,1,5,5,1,59700,0,0,239,170,2381700,2076700,26.0,0.717,755,0,0,1400300,0,0,0,,,,,,1,1,0,,0.5316
CUST-106304,46,F,Married,Tier-1,Self-Employed,Peak-Earner,914900,239,Classic,937000,1,36,428400,8000,7600,0,3,3,0,0,0,0,99,51,285600,1079000,9.77,0.789,777,0,0,266000,0,1,0,,,,,,0,0,0,,0.01
CUST-106305,23,M,Single,Tier-1,Salaried,Young-Earner,1196200,103,Classic,6297100,4,36,0,756800,465800,1,5,5,0,0,0,0,276,138,2023800,3406200,21.44,0.911,763,0,0,2103700,0,0,0,,,,,,1,1,0,,0.5942
CUST-106306,47,M,Single,Tier-1,Business,Peak-Earner,866700,225,Classic,1853200,2,12,105700,237700,272300,1,5,5,1,1701900,0,0,27,19,81000,396400,3,0.689,805,0,2,1221500,0,0,1,Complaint,Enquired about tax-saving investment products before the financial year end.,positive,wealth_intent,2025-08-25,1,1,0,,0.6149
CUST-106307,43,M,Married,Tier-2,Salaried,Peak-Earner,1232700,39,Classic,5485300,4,36,92600,746500,576300,1,7,7,1,474800,0,0,164,65,1774400,1363600,17.97,0.322,711,0,0,2038000,1,0,0,,,,,,1,0,0,,0.01
CUST-106308,27,M,Single,Tier-1,Salaried,Young-Earner,1818400,123,Preferred,2773900,2,60,182100,465300,530000,1,4,4,0,0,0,0,375,314,1406200,3679100,27.13,0.674,714,0,0,986100,0,0,0,,,,,,1,1,0,,0.3204
CUST-106309,23,F,Single,Tier-1,Self-Employed,Young-Earner,1930300,123,Classic,2542600,2,18,42300,256800,281300,1,4,4,0,0,0,0,220,106,1735500,1736800,17.33,0.604,832,0,0,827500,0,1,0,,,,,,1,0,0,,0.01
CUST-106310,48,M,Single,Tier-2,Business,Peak-Earner,1036900,175,Classic,1484000,1,12,30400,293400,292500,1,3,3,0,0,0,0,88,39,938800,754600,6.33,0.667,767,0,0,547600,0,0,0,,,,,,1,1,0,,0.5218
CUST-106311,58,M,Married,Tier-2,Business,Pre-Retiree,931100,42,Preferred,6157400,3,18,81000,1333400,1520000,1,6,5,0,0,1,1677500,152,95,454300,1466200,15.53,0.65,829,0,2,2324100,1,0,0,,,,,,1,0,0,,0.01
CUST-106312,41,M,Married,Tier-2,Business,Family-Builder,864200,231,Imperia,9276800,3,36,387900,981300,991100,1,5,5,0,0,0,0,53,28,437400,210000,4.14,0.376,615,0,0,3039100,0,0,0,,,,,,1,1,0,,0.7275
CUST-106313,28,M,Single,Tier-1,Professional,Young-Earner,1193300,54,Classic,1132700,2,18,0,141700,98000,1,3,3,0,0,0,0,58,35,516300,817700,5.84,0.551,847,0,0,380900,0,1,0,,,,,,1,0,0,,0.01
CUST-106314,42,F,Married,Tier-1,Business,Peak-Earner,766300,221,Preferred,5952700,3,18,0,656500,451200,1,4,4,0,0,0,0,263,112,905200,2066400,18.78,0.607,735,0,0,1962200,0,1,0,,,,,,1,0,0,,0.01
CUST-106315,58,M,Married,Tier-1,Business,Pre-Retiree,1539200,62,Classic,5894700,4,36,341500,1055600,1130600,1,7,6,0,0,1,4101800,194,135,1577500,2253800,14.53,0.867,684,0,0,2125500,0,0,0,,,,,,1,1,0,,0.6938
CUST-106316,38,F,Married,Tier-3,Self-Employed,Family-Builder,609300,239,Preferred,1419400,2,60,185800,100600,56800,1,4,4,0,0,0,0,209,140,2154000,835100,15.85,0.824,847,0,0,442700,0,0,0,,,,,,1,1,0,,0.5352
CUST-106317,23,F,Married,Tier-1,Salaried,Young-Earner,1661800,151,Classic,4313600,3,60,241900,838000,522300,1,6,5,0,0,1,4227500,167,112,1577900,2781700,12.94,0.584,821,0,2,1584900,0,0,0,,,,,,1,1,0,,0.4293
CUST-106318,49,M,Married,Tier-1,Salaried,Peak-Earner,1110800,188,Classic,2528500,2,18,319100,354100,326600,1,4,4,0,0,0,0,173,76,1253700,764900,18.06,0.606,795,0,1,867300,0,1,0,,,,,,1,0,0,,0.01
CUST-106319,50,F,Single,Tier-2,Salaried,Peak-Earner,1090000,187,Imperia,398000,2,24,428000,8000,6000,0,6,5,1,1740100,1,605300,119,85,378100,626300,11.74,0.692,711,0,0,724100,0,1,0,,,,,,0,0,0,,0.01
CUST-106320,50,F,Married,Tier-3,Professional,Peak-Earner,1173900,116,Classic,735800,1,60,0,168800,157900,0,3,3,1,456000,0,0,272,130,645500,2379600,24.9,0.812,760,0,0,441600,1,0,0,,,,,,0,0,0,,0.01
CUST-106321,47,F,Married,Tier-3,Business,Peak-Earner,522400,197,Preferred,2072700,2,24,0,422700,393900,1,4,3,0,0,1,911800,299,117,1978500,630700,27.72,0.344,710,0,0,770600,1,0,0,,,,,,1,0,0,,0.01
CUST-106322,71,F,Married,Tier-2,Retired,Retiree,1130500,149,Classic,347400,2,12,0,8000,7800,0,4,3,0,0,1,2785800,234,82,1637000,509900,23.89,0.603,696,0,0,100900,1,1,0,,,,,,0,0,0,,0.01
CUST-106323,36,F,Married,Tier-2,Salaried,Family-Builder,848700,180,Classic,5468900,3,60,0,1352500,1155800,1,5,5,1,1029700,0,0,125,54,1330400,1034200,13.09,0.669,818,0,0,2500300,0,1,0,,,,,,1,0,0,,0.01
CUST-106324,42,M,Married,Tier-1,Professional,Peak-Earner,837100,129,Preferred,6492900,4,60,70500,1091900,1217500,1,7,6,0,0,1,229900,229,119,1922300,1891800,20.63,0.99,683,0,0,2309400,0,0,1,InboundCall,Enquired about alternatives to fixed deposit as rates have dropped this year.,neutral,yield_fatigue,2026-01-10,1,1,1,ULIP,0.9231
CUST-106325,45,M,Married,Tier-1,Salaried,Peak-Earner,1609200,199,Preferred,809400,2,12,0,8000,6000,0,3,3,0,0,0,0,187,138,1515100,2328800,19.92,0.544,837,0,1,230200,0,0,0,,,,,,0,0,0,,0.01
CUST-106326,43,F,Married,Tier-3,Self-Employed,Peak-Earner,452200,76,Classic,2181500,3,12,0,629100,667000,1,4,4,0,0,0,0,241,197,2528300,2987000,19.4,0.647,750,0,0,893900,0,0,0,,,,,,1,1,0,,0.3747
CUST-106327,39,M,Single,Tier-3,Business,Family-Builder,649500,135,Imperia,91700,1,60,0,8000,6000,0,2,2,0,0,0,0,335,246,2805800,4162600,24.17,0.73,726,0,1,29300,0,0,0,,,,,,0,0,0,,0.01
CUST-106328,23,M,Single,Tier-2,Professional,Young-Earner,870200,220,Classic,408500,2,60,0,155300,142000,0,3,3,0,0,0,0,316,154,2961900,2081000,26.09,0.99,712,0,0,184300,0,1,0,,,,,,0,0,0,,0.01
CUST-106329,50,F,Married,Tier-2,Salaried,Peak-Earner,1163100,140,Preferred,286700,2,36,229800,8000,6900,0,6,5,1,1610600,1,2188200,167,103,1432900,748400,15.81,0.928,691,0,0,647600,0,0,0,,,,,,0,0,0,,0.01
CUST-106330,42,F,Married,Tier-1,Self-Employed,Peak-Earner,1001300,70,Classic,240000,2,36,260600,8000,6000,0,5,5,1,714100,0,0,140,63,448000,519300,11.1,0.804,753,0,0,320700,0,1,0,,,,,,0,0,0,,0.01
CUST-106331,52,F,Married,Tier-1,Professional,Peak-Earner,867200,94,Classic,931100,2,12,0,37300,31700,0,3,3,0,0,0,0,121,64,1144000,1444300,9.84,0.566,686,0,0,277500,0,0,0,,,,,,0,0,0,,0.01
CUST-106332,45,F,Married,Tier-1,Business,Peak-Earner,1515800,166,Classic,7568000,4,12,96300,1119300,959400,1,8,7,1,431000,1,1019000,335,137,1537600,2131500,25.9,0.525,766,0,0,2773600,1,0,0,,,,,,1,0,0,,0.01
CUST-106333,39,M,Married,Tier-2,Salaried,Family-Builder,1425600,95,Classic,309200,1,60,0,350200,320200,0,2,2,0,0,0,0,227,124,1804000,2119300,20.74,0.695,834,0,1,244200,0,1,0,,,,,,0,0,0,,0.01
CUST-106334,24,M,Married,Tier-1,Business,Young-Earner,2258800,104,Preferred,2859300,3,18,412200,501300,350200,1,6,5,0,0,1,4182600,92,58,867300,501000,9.77,0.559,803,0,0,1026200,0,0,0,,,,,,1,1,0,,0.4648
CUST-106335,37,M,Married,Tier-3,Professional,Family-Builder,872000,151,Classic,5242000,3,60,0,1002600,882600,1,5,5,1,2144800,0,0,137,84,561700,1833800,10.24,0.723,674,0,0,2669600,0,1,0,,,,,,1,0,0,,0.01
CUST-106336,41,M,Married,Tier-2,Salaried,Family-Builder,1154000,146,Classic,5122400,4,60,433500,385300,400000,1,8,7,1,2192600,1,4661200,236,172,1166900,2739500,24.34,0.919,804,0,0,2375100,0,0,0,,,,,,1,1,0,,0.7454
CUST-106337,23,M,Married,Tier-1,Salaried,Young-Earner,1548400,103,Classic,3928400,2,18,0,560400,555000,1,3,3,0,0,0,0,328,276,777300,6471000,24.48,0.792,787,0,0,1352100,1,1,0,,,,,,1,0,0,,0.01
CUST-106338,48,F,Married,Tier-2,Business,Peak-Earner,836200,225,Imperia,275700,2,24,0,26100,28200,0,3,3,0,0,0,0,288,215,1515500,1174600,22.76,0.801,801,0,1,88900,0,0,0,,,,,,0,0,0,,0.01
CUST-106339,40,M,Married,Tier-1,Professional,Family-Builder,1767000,89,Imperia,1946900,2,60,0,8000,8800,1,5,4,1,1193900,1,874300,109,88,1166300,1178700,8.35,0.771,769,0,0,966600,1,0,1,SMS,Enquired about tax-saving investment products before the financial year end.,positive,wealth_intent,2025-07-29,1,0,0,,0.01
CUST-106340,54,F,Married,Tier-3,Business,Pre-Retiree,886500,94,Classic,2412900,2,18,240100,360900,368000,1,4,4,0,0,0,0,523,367,2014900,6458400,36.84,0.683,900,0,1,838000,0,0,0,,,,,,1,1,0,,0.4721
CUST-106341,42,M,Married,Tier-1,Professional,Peak-Earner,1677800,237,Classic,4900100,3,12,370800,865200,694400,1,6,5,0,0,1,3110700,181,103,805000,1038700,16.24,0.477,857,0,0,1761400,1,0,0,,,,,,1,0,0,,0.01
CUST-106342,39,F,Married,Tier-1,Professional,Family-Builder,1347400,82,Classic,3601800,3,18,0,705100,697700,1,5,4,0,0,1,3498200,229,169,1739500,2660200,16.17,0.581,739,0,0,1325800,1,0,1,SMS,Called to update registered mobile number.,neutral,neutral,2025-10-16,1,0,0,,0.01
CUST-106343,40,M,Married,Tier-2,Self-Employed,Family-Builder,929400,32,Preferred,6077600,4,36,0,1118900,820000,1,6,5,0,0,1,3458400,357,196,2020400,2024500,26.49,0.651,744,0,0,2205200,0,0,0,,,,,,1,1,0,,0.5462
CUST-106344,30,M,Single,Tier-2,Professional,Young-Earner,739800,148,Classic,2015300,2,12,399500,39400,34200,1,5,5,1,44600,0,0,352,137,1421200,1750400,23.92,0.853,722,0,0,597600,0,1,0,,,,,,1,0,0,,0.01
CUST-106345,42,F,Married,Tier-2,Professional,Peak-Earner,925600,32,Preferred,3781600,2,36,0,707800,391800,1,5,4,1,1873100,1,1200600,308,256,2460800,5991800,27.02,0.99,713,0,0,2032900,0,0,0,,,,,,1,1,0,,0.6833
CUST-106346,36,M,Married,Tier-2,Professional,Family-Builder,1213900,123,Classic,323900,2,12,0,12800,9500,0,4,3,0,0,1,1486100,164,92,1752900,722100,13.3,0.605,742,0,0,96500,0,1,0,,,,,,0,0,0,,0.01
CUST-106347,52,M,Married,Tier-1,Self-Employed,Peak-Earner,2266900,238,Classic,187500,1,60,120800,8000,8200,0,3,3,0,0,0,0,44,19,128300,251000,3.78,0.859,760,0,0,56100,0,0,0,,,,,,0,0,0,,0.01
CUST-106348,50,M,Single,Tier-1,Salaried,Peak-Earner,1149700,90,Preferred,341000,2,36,322200,8000,8200,0,5,4,0,0,1,1855600,108,67,667800,1598300,9.92,0.341,747,0,0,99100,0,0,0,,,,,,0,0,0,,0.01
CUST-106349,23,F,Married,Tier-3,Self-Employed,Young-Earner,730100,193,Classic,1876500,2,12,0,276400,225500,1,3,3,0,0,0,0,192,94,886000,691000,20.97,0.99,826,0,0,649800,0,0,0,,,,,,1,1,0,,0.4917
CUST-106350,42,F,Married,Tier-1,Business,Peak-Earner,1154700,22,Preferred,11169800,3,24,371100,2047600,1746900,1,6,5,0,0,1,4838300,109,52,970900,817400,9.9,0.515,787,0,0,4049000,0,0,0,,,,,,1,1,0,,0.8386
CUST-106351,42,M,Married,Tier-2,Self-Employed,Peak-Earner,1198500,185,Preferred,7619400,3,24,0,1381700,996800,1,4,4,0,0,0,0,201,101,1670300,1424300,20.71,0.672,683,0,0,2755200,0,0,0,,,,,,1,1,0,,0.5933
CUST-106352,25,F,Married,Tier-1,Self-Employed,Young-Earner,978100,90,Classic,835400,2,24,0,8000,7000,0,3,3,0,0,0,0,275,132,854700,2316500,21.62,0.971,712,0,0,237500,0,1,0,,,,,,0,0,0,,0.01
CUST-106353,42,F,Single,Tier-1,Professional,Peak-Earner,1643900,130,Preferred,3387900,3,60,0,577100,581800,1,4,4,0,0,0,0,130,60,668100,816700,14.22,0.348,780,0,0,1208300,0,1,0,,,,,,1,0,0,,0.01
CUST-106354,29,F,Married,Tier-3,Salaried,Young-Earner,631800,108,Classic,4750400,2,24,0,855100,658600,1,4,3,0,0,1,2503200,201,138,1606600,2018300,15.48,0.57,795,0,0,1714900,0,1,0,,,,,,1,0,0,,0.01
CUST-106355,36,M,Married,Tier-1,Salaried,Family-Builder,1382400,228,Preferred,5207000,4,36,0,736000,617600,1,7,6,1,957900,1,1005300,178,88,1437100,1325400,14.13,0.647,718,0,0,2124400,1,0,1,Complaint,Mentioned during the call that FD returns no longer beat inflation.,neutral,yield_fatigue,2025-11-22,1,0,0,,0.01
CUST-106356,40,M,Single,Tier-1,Business,Family-Builder,2095400,193,Imperia,1905300,2,36,15000,503900,375800,1,5,5,1,1470500,0,0,149,102,686900,2572200,15.4,0.536,843,0,0,1274900,0,0,1,Complaint,Routine balance enquiry over the call centre; no product interest expressed.,neutral,neutral,2025-08-05,1,1,0,,0.4299
CUST-106357,48,F,Married,Tier-1,Self-Employed,Peak-Earner,1495600,55,Classic,2833800,3,60,344500,462800,377900,1,5,5,0,0,0,0,230,166,1280800,4051700,15.54,0.556,709,0,0,1001700,0,0,0,,,,,,1,1,0,,0.377
CUST-106358,53,M,Married,Tier-1,Salaried,Peak-Earner,2244800,91,Preferred,1668100,1,18,0,108000,59800,1,2,2,0,0,0,0,236,157,2594300,1603300,16.53,0.773,693,0,0,515700,0,0,0,,,,,,1,1,0,,0.4983
CUST-106359,44,M,Married,Tier-2,Salaried,Peak-Earner,456500,177,Preferred,5379600,3,60,0,1038700,1103200,1,5,5,1,440900,0,0,226,187,1774400,4558700,17.36,0.705,693,0,0,2128000,0,0,0,,,,,,1,1,0,,0.7685
CUST-106360,41,F,Married,Tier-2,Business,Family-Builder,1019200,111,Preferred,662600,2,12,101800,8000,6900,0,4,4,0,0,0,0,166,62,383200,1270500,11.62,0.587,724,0,0,189100,1,0,0,,,,,,0,0,0,,0.01
CUST-106361,49,M,Married,Tier-2,Salaried,Peak-Earner,926100,58,Classic,3533900,2,60,0,608700,599000,1,4,3,0,0,1,4283500,243,123,2461500,2855200,16.85,0.478,869,0,0,1263400,0,0,0,,,,,,1,1,0,,0.5613
CUST-106362,29,F,Married,Tier-1,Self-Employed,Young-Earner,1372100,164,Classic,7967600,4,60,0,1496900,1180300,1,7,6,1,465100,1,1716700,414,236,1259900,1809700,31.89,0.636,751,0,3,3067300,0,0,0,,,,,,1,1,0,,0.5335
CUST-106363,36,F,Married,Tier-2,Business,Family-Builder,1183300,55,Classic,645300,2,12,0,91000,101600,0,3,3,0,0,0,0,230,93,1839100,751200,16.88,0.99,726,0,0,221600,1,1,0,,,,,,0,0,0,,0.01
CUST-106364,56,M,Single,Tier-1,Self-Employed,Pre-Retiree,1951500,169,Preferred,6279000,4,60,222500,751400,753700,1,7,7,1,1893000,0,0,361,244,2064700,6205600,37.31,0.592,817,0,1,2758800,1,0,0,,,,,,1,0,0,,0.01
CUST-106365,51,M,Married,Tier-2,Salaried,Peak-Earner,846000,231,Classic,12832400,3,18,0,1828000,1577100,1,6,5,1,677400,1,974900,167,114,441400,923100,17.58,0.753,837,0,0,4652800,0,0,0,,,,,,1,1,0,,0.7852
CUST-106366,42,F,Single,Tier-1,Professional,Peak-Earner,776600,189,Preferred,5517900,4,60,0,878600,634400,1,6,6,1,1299500,0,0,200,157,1270500,3700600,19.92,0.83,785,0,1,2395200,0,1,0,,,,,,1,0,0,,0.01
CUST-106367,30,F,Single,Tier-2,Professional,Young-Earner,1154600,94,Classic,624000,2,36,0,178500,120500,0,4,3,0,0,1,1200000,252,197,1995900,2824300,20.99,0.47,702,0,0,255000,1,1,0,,,,,,0,0,0,,0.01
CUST-106368,37,M,Married,Tier-2,Professional,Family-Builder,1348700,185,Classic,2101300,3,18,349900,490700,360600,1,6,5,0,0,1,503300,97,54,1015400,1095100,8.02,0.652,782,0,0,809200,0,0,1,Outbound,Enquired about tax-saving investment products before the financial year end.,positive,wealth_intent,2025-07-23,1,1,0,,0.699
CUST-106369,52,M,Married,Tier-1,Professional,Peak-Earner,2601500,79,Classic,4172300,2,12,21400,536200,352300,1,5,5,1,1939700,0,0,396,208,4070700,1818600,37.11,0.838,768,0,0,2088400,0,0,0,,,,,,1,1,0,,0.8216
CUST-106370,78,F,Married,Tier-1,Retired,Retiree,1604500,187,Preferred,61600,2,12,0,8000,6000,0,4,4,1,685100,0,0,358,126,1300700,823700,36.51,0.654,815,0,0,260600,0,0,0,,,,,,0,0,0,,0.01
CUST-106371,31,F,Married,Tier-1,Self-Employed,Young-Earner,1918000,62,Classic,257100,2,18,191500,8000,6000,0,5,4,0,0,1,4733400,162,64,1185700,1189600,13.31,0.756,630,0,2,75600,0,0,0,,,,,,0,0,0,,0.01
CUST-106372,36,F,Single,Tier-3,Salaried,Family-Builder,868600,102,Classic,1493200,2,60,0,100100,86400,1,4,3,0,0,1,4324000,213,93,762700,1569400,17.07,0.719,748,0,0,463100,0,0,0,,,,,,1,1,0,,0.4906
CUST-106373,60,F,Married,Tier-3,Salaried,Pre-Retiree,812100,92,Preferred,325700,1,60,0,32800,28100,0,4,3,1,839700,1,2769800,253,194,658000,4763200,23.59,0.685,809,0,0,399900,0,1,0,,,,,,0,0,0,,0.01
CUST-106374,37,M,Married,Tier-1,Self-Employed,Family-Builder,1554700,228,Imperia,3118300,2,60,0,585900,545400,1,4,4,1,628900,0,0,169,142,1381800,2876500,11.91,0.52,755,0,2,1356900,1,1,0,,,,,,1,0,0,,0.01
CUST-106375,36,M,Married,Tier-1,Professional,Family-Builder,1852600,146,Preferred,31000,2,60,367200,27700,19300,0,4,4,0,0,0,0,198,108,2093300,1069700,21.36,0.99,744,0,0,21100,0,0,0,,,,,,0,0,0,,0.01
CUST-106376,45,F,Single,Tier-2,Professional,Peak-Earner,1313900,142,Imperia,2791500,3,24,45400,722400,774200,1,5,5,0,0,0,0,208,111,1343800,1643700,14.83,0.801,842,0,0,1106700,0,0,0,,,,,,1,1,0,,0.5617
CUST-106377,59,M,Married,Tier-3,Self-Employed,Pre-Retiree,382000,93,Preferred,5872600,3,24,0,1258800,1349700,1,5,4,0,0,1,4428000,83,62,242000,1357600,7.06,0.406,772,0,2,2210800,1,0,0,,,,,,1,0,0,,0.01
CUST-106378,46,F,Married,Tier-2,Salaried,Peak-Earner,1656300,147,Preferred,391500,1,24,0,119100,109800,0,2,2,0,0,0,0,106,85,800900,2183800,9.61,0.909,739,0,0,163200,0,0,0,,,,,,0,0,0,,0.01
CUST-106379,55,F,Married,Tier-2,Self-Employed,Pre-Retiree,428400,20,Preferred,1699500,2,60,0,241600,221400,1,3,3,0,0,0,0,146,59,1273700,464000,15.25,0.889,718,0,0,584600,0,0,0,,,,,,1,1,0,,0.5194
CUST-106380,42,M,Married,Tier-1,Professional,Peak-Earner,1381200,174,Classic,57500,2,24,0,22700,20700,0,4,3,0,0,1,3958400,185,101,1632600,1779400,19.52,0.782,688,0,0,26300,1,0,0,,,,,,0,0,0,,0.01
CUST-106381,42,M,Married,Tier-3,Business,Peak-Earner,862300,225,Preferred,5091500,4,12,0,978300,830500,1,6,5,0,0,1,954700,134,65,395500,1193700,9.36,0.924,752,0,0,1865900,0,0,0,,,,,,1,1,0,,0.6596
CUST-106382,42,F,Married,Tier-2,Professional,Peak-Earner,566700,137,Classic,235700,1,24,374600,163700,142400,0,3,3,0,0,0,0,435,195,1000300,2516100,30.81,0.839,645,0,0,139700,0,0,0,,,,,,0,0,0,,0.01
CUST-106383,44,M,Married,Tier-3,Business,Peak-Earner,661300,206,Classic,596500,1,24,0,8000,6000,0,2,2,0,0,0,0,145,61,697900,542600,11.35,0.756,828,0,0,170600,0,0,0,,,,,,0,0,0,,0.01
CUST-106384,57,M,Married,Tier-1,Business,Pre-Retiree,1666900,17,Preferred,4431900,2,24,232000,812700,867300,1,5,4,0,0,1,3836300,105,87,950700,1672700,7.37,0.83,737,0,0,1606600,1,1,0,,,,,,1,0,0,,0.01
CUST-106385,64,F,Married,Tier-1,Retired,Retiree,1768200,27,Classic,886700,1,60,343900,243500,238700,0,3,3,0,0,0,0,294,184,1630600,1397700,26.57,0.622,708,0,0,357900,1,0,0,,,,,,0,0,0,,0.01
CUST-106386,43,M,Married,Tier-2,Business,Peak-Earner,1376000,191,Classic,397100,1,12,0,44700,49800,0,3,2,0,0,1,2842600,287,165,799900,3371700,21.56,0.636,828,0,1,131300,1,0,1,Outbound,Asked over SMS for details on a family floater plan after a relative's hospitalisation.,positive,protection_intent,2025-08-27,0,0,0,,0.01
CUST-106387,38,M,Married,Tier-1,Salaried,Family-Builder,1193500,130,Imperia,2441900,3,24,0,8000,7100,1,5,5,1,196000,0,0,75,51,821200,655000,6.25,0.851,826,0,0,755900,0,0,0,,,,,,1,1,0,,0.5594
CUST-106388,53,M,Married,Tier-1,Business,Peak-Earner,1375200,190,Classic,3831600,2,18,276300,726100,824300,1,5,5,1,1734700,0,0,148,59,843700,1272200,10.32,0.671,755,0,1,2006700,0,0,0,,,,,,1,1,0,,0.6129
CUST-106389,50,F,Married,Tier-1,Self-Employed,Peak-Earner,1066000,43,Classic,408200,1,24,0,51300,57900,0,2,2,0,0,0,0,469,369,1667400,9246900,36.64,0.911,688,0,0,137400,0,0,0,,,,,,0,0,0,,0.01
